mine_id,year,month,mine_name,daily_production,equipment_downtime_hrs,rainfall_mm,blasting_delay_days,workers_present,target_tonnes,actual_tonnes,is_shortfall
MN03,2021,5,Tirodi,21.82,5.3,16.1,1,101.4,674.3,676.4,0
MN03,2021,6,Tirodi,20.87,6.39,42.0,2,100.3,674.3,626.0,1
MN03,2021,7,Tirodi,20.47,6.37,42.5,1,101.9,674.3,634.6,1
MN03,2021,8,Tirodi,20.78,6.09,44.2,2,101.5,674.3,644.1,1
MN03,2021,9,Tirodi,21.11,6.2,77.2,2,102.2,674.3,633.3,1
MN03,2021,10,Tirodi,21.64,5.32,16.4,1,101.2,674.3,671.0,1
MN03,2021,11,Tirodi,22.93,4.68,3.2,0,101.1,674.3,688.0,0
MN03,2021,12,Tirodi,22.62,4.66,20.1,0,102.4,674.3,701.4,0
MN03,2022,1,Tirodi,22.26,4.76,10.8,1,100.9,674.3,690.0,0
MN03,2022,2,Tirodi,24.38,5.01,1.2,1,101.8,674.3,682.5,0
MN03,2022,3,Tirodi,22.37,4.81,0.1,1,101.7,674.3,693.6,0
MN03,2022,4,Tirodi,24.08,4.97,0.4,1,103.5,700.2,722.4,0
MN03,2022,5,Tirodi,22.73,5.16,3.0,0,102.1,700.2,704.6,0
MN03,2022,6,Tirodi,22.81,5.75,49.0,1,101.7,700.2,684.2,1
MN03,2022,7,Tirodi,20.0,6.92,67.2,2,101.8,700.2,619.9,1
MN03,2022,8,Tirodi,20.17,7.27,124.7,2,101.7,700.2,625.4,1
MN03,2022,9,Tirodi,22.12,6.56,39.4,4,103.7,700.2,663.5,1
MN03,2022,10,Tirodi,22.71,4.98,25.9,1,101.5,700.2,704.0,0
MN03,2022,11,Tirodi,24.01,5.07,0.0,1,102.7,700.2,720.4,0
MN03,2022,12,Tirodi,23.11,5.32,11.9,1,104.3,700.2,716.5,0
MN03,2023,1,Tirodi,22.78,5.16,0.5,0,102.2,700.2,706.3,0
MN03,2023,2,Tirodi,25.82,4.75,0.0,1,102.4,700.2,723.0,0
MN03,2023,3,Tirodi,23.01,5.01,5.6,1,101.8,700.2,713.2,0
MN03,2023,4,Tirodi,28.54,4.74,29.4,1,102.6,829.9,856.3,0
MN03,2023,5,Tirodi,27.71,4.69,17.4,1,102.7,829.9,859.1,0
MN03,2023,6,Tirodi,26.74,6.11,68.5,2,103.3,829.9,802.2,1
MN03,2023,7,Tirodi,21.97,7.08,59.2,6,99.8,829.9,681.1,1
MN03,2023,8,Tirodi,24.91,6.27,87.3,3,100.5,829.9,772.3,1
MN03,2023,9,Tirodi,25.31,6.91,111.1,2,102.7,829.9,759.3,1
MN03,2023,10,Tirodi,27.67,4.81,0.6,1,102.4,829.9,857.8,0
MN03,2023,11,Tirodi,27.9,4.89,35.9,1,101.4,829.9,837.0,0
MN03,2023,12,Tirodi,27.76,4.7,11.4,1,103.3,829.9,860.6,0
MN03,2024,1,Tirodi,27.22,4.55,10.1,0,100.0,829.9,843.9,0
MN03,2024,2,Tirodi,29.29,4.82,21.4,1,102.6,829.9,849.5,0
MN03,2024,3,Tirodi,27.33,4.71,16.7,0,101.8,829.9,847.3,0
MN03,2024,4,Tirodi,31.81,4.89,19.2,1,102.4,933.6,954.3,0
MN03,2024,5,Tirodi,31.48,4.89,5.6,0,103.9,933.6,975.9,0
MN03,2024,6,Tirodi,30.04,6.53,24.8,0,103.7,933.6,901.3,1
MN03,2024,7,Tirodi,26.06,7.32,58.1,5,102.3,933.6,807.8,1
MN03,2024,8,Tirodi,27.92,6.4,49.3,2,102.0,933.6,865.4,1
MN03,2024,9,Tirodi,28.49,6.83,100.5,2,101.6,933.6,854.6,1
MN03,2024,10,Tirodi,31.36,4.76,9.7,1,103.4,933.6,972.2,0
MN03,2024,11,Tirodi,32.44,4.72,0.0,1,102.4,933.6,973.3,0
MN03,2024,12,Tirodi,30.95,4.62,1.0,0,101.7,933.6,959.3,0
MN04,2015,1,Sitapatore,7.47,4.7,7.7,2,61.8,221.2,231.6,0
MN04,2015,2,Sitapatore,8.09,4.69,3.2,0,60.4,221.2,226.5,0
MN04,2015,3,Sitapatore,7.15,5.03,31.1,2,60.2,221.2,221.6,0
MN04,2015,4,Sitapatore,6.96,4.68,14.8,1,62.4,198.8,208.8,0
MN04,2015,5,Sitapatore,6.5,4.91,9.2,1,60.3,198.8,201.5,0
MN04,2015,6,Sitapatore,6.2,6.52,59.0,2,59.9,198.8,185.9,1
MN04,2015,7,Sitapatore,6.07,6.5,59.9,3,59.5,198.8,188.3,1
MN04,2015,8,Sitapatore,5.98,7.31,99.3,2,61.0,198.8,185.3,1
MN04,2015,9,Sitapatore,6.44,5.84,52.7,2,60.5,198.8,193.3,1
MN04,2015,10,Sitapatore,6.63,4.88,7.1,1,61.4,198.8,205.6,0
MN04,2015,11,Sitapatore,6.86,4.7,0.5,0,61.3,198.8,205.9,0
MN04,2015,12,Sitapatore,6.61,4.9,2.9,0,61.4,198.8,205.0,0
MN04,2016,1,Sitapatore,6.59,4.72,1.0,1,60.5,198.8,204.2,0
MN04,2016,2,Sitapatore,6.99,4.52,8.4,0,59.7,198.8,202.7,0
MN04,2016,3,Sitapatore,6.58,4.66,21.7,0,60.5,198.8,203.9,0
MN04,2016,4,Sitapatore,6.63,4.56,2.2,0,61.5,190.2,198.9,0
MN04,2016,5,Sitapatore,6.37,4.75,3.1,0,61.2,190.2,197.4,0
MN04,2016,6,Sitapatore,6.04,6.44,38.1,1,60.5,190.2,181.3,1
MN04,2016,7,Sitapatore,5.48,6.75,92.8,8,59.4,190.2,169.9,1
MN04,2016,8,Sitapatore,5.93,6.36,27.4,1,62.0,190.2,183.7,1
MN04,2016,9,Sitapatore,6.01,6.33,25.4,2,60.3,190.2,180.4,1
MN04,2016,10,Sitapatore,6.3,4.55,10.8,0,60.6,190.2,195.4,0
MN04,2016,11,Sitapatore,6.5,4.9,0.0,0,60.8,190.2,194.9,0
MN04,2016,12,Sitapatore,6.25,5.07,0.0,1,60.5,190.2,193.7,0
MN04,2017,1,Sitapatore,6.37,4.57,1.2,1,61.2,190.2,197.4,0
MN04,2017,2,Sitapatore,7.08,4.53,1.5,1,60.8,190.2,198.2,0
MN04,2017,3,Sitapatore,6.21,5.19,1.8,0,60.6,190.2,192.5,0
MN04,2017,4,Sitapatore,7.04,5.07,0.7,0,60.7,207.5,211.3,0
MN04,2017,5,Sitapatore,6.93,5.07,5.0,1,61.7,207.5,214.8,0
MN04,2017,6,Sitapatore,6.64,6.42,23.6,0,61.2,207.5,199.0,1
MN04,2017,7,Sitapatore,6.38,5.89,37.3,2,60.5,207.5,197.7,1
MN04,2017,8,Sitapatore,6.32,6.34,82.5,2,60.4,207.5,196.0,1
MN04,2017,9,Sitapatore,6.53,6.73,23.9,0,60.6,207.5,195.8,1
MN04,2017,10,Sitapatore,6.89,4.98,20.8,1,61.8,207.5,213.6,0
MN04,2017,11,Sitapatore,7.09,4.84,0.5,0,60.2,207.5,212.8,0
MN04,2017,12,Sitapatore,7.06,4.53,0.0,1,61.5,207.5,218.7,0
MN04,2018,1,Sitapatore,6.82,4.92,0.0,0,60.8,207.5,211.4,0
MN04,2018,2,Sitapatore,7.7,4.85,8.9,0,61.4,207.5,215.5,0
MN04,2018,3,Sitapatore,6.99,4.71,2.5,0,61.2,207.5,216.8,0
MN04,2018,4,Sitapatore,7.47,5.25,7.2,0,60.0,224.8,224.2,1
MN04,2018,5,Sitapatore,7.1,5.31,3.3,1,59.2,224.8,220.2,1
MN04,2018,6,Sitapatore,7.27,5.88,24.8,1,60.5,224.8,218.2,1
MN04,2018,7,Sitapatore,6.65,6.75,92.3,3,60.2,224.8,206.1,1
MN04,2018,8,Sitapatore,6.69,6.78,201.6,2,59.6,224.8,207.3,1
MN04,2018,9,Sitapatore,7.49,5.62,26.3,1,61.1,224.8,224.6,1
MN04,2018,10,Sitapatore,7.39,4.87,0.2,0,60.3,224.8,229.2,0
MN04,2018,11,Sitapatore,7.74,4.83,0.8,1,61.1,224.8,232.3,0
MN04,2018,12,Sitapatore,7.39,4.67,11.8,0,59.9,224.8,229.0,0
MN04,2019,1,Sitapatore,7.42,5.0,16.5,1,60.8,224.8,230.1,0
MN04,2019,2,Sitapatore,8.16,4.98,1.2,1,60.2,224.8,228.4,0
MN04,2019,3,Sitapatore,7.44,4.95,9.6,0,60.7,224.8,230.5,0
MN04,2019,4,Sitapatore,7.86,5.03,0.3,0,60.1,233.4,235.7,0
MN04,2019,5,Sitapatore,7.7,4.53,0.2,1,60.0,233.4,238.6,0
MN04,2019,6,Sitapatore,7.1,7.78,58.2,2,60.8,233.4,213.1,1
MN04,2019,7,Sitapatore,7.0,6.12,69.3,3,60.5,233.4,217.1,1
MN04,2019,8,Sitapatore,6.82,6.57,45.2,3,59.8,233.4,211.4,1
MN04,2019,9,Sitapatore,6.81,7.17,53.4,2,59.5,233.4,204.2,1
MN04,2019,10,Sitapatore,7.71,5.17,14.8,1,61.5,233.4,239.2,0
MN04,2019,11,Sitapatore,7.77,5.12,1.3,0,59.5,233.4,233.1,1
MN04,2019,12,Sitapatore,7.79,4.96,15.7,1,61.4,233.4,241.5,0
MN04,2020,1,Sitapatore,7.55,5.21,13.3,1,60.3,233.4,234.1,0
MN04,2020,2,Sitapatore,8.29,4.88,10.4,1,61.2,233.4,240.4,0
MN04,2020,3,Sitapatore,7.83,5.02,11.8,1,62.5,233.4,242.7,0
MN04,2020,4,Sitapatore,7.42,4.66,2.3,0,60.7,216.1,222.6,0
MN04,2020,5,Sitapatore,7.22,4.59,0.9,0,61.0,216.1,223.8,0
MN04,2020,6,Sitapatore,6.65,6.69,49.3,2,60.3,216.1,199.4,1
MN04,2020,7,Sitapatore,6.62,6.72,30.3,1,61.5,216.1,205.3,1
MN04,2020,8,Sitapatore,6.18,6.45,179.6,5,60.1,216.1,191.6,1
MN04,2020,9,Sitapatore,6.74,6.55,49.3,1,60.1,216.1,202.3,1
MN04,2020,10,Sitapatore,7.04,4.77,23.7,0,60.0,216.1,218.3,0
MN04,2020,11,Sitapatore,7.42,4.58,0.9,0,60.5,216.1,222.7,0
MN04,2020,12,Sitapatore,7.08,4.66,0.3,0,59.8,216.1,219.4,0
MN04,2021,1,Sitapatore,6.92,6.01,2.6,0,61.4,216.1,214.6,1
MN04,2021,2,Sitapatore,7.97,4.6,8.3,0,60.4,216.1,223.0,0
MN04,2021,3,Sitapatore,6.95,5.75,0.4,1,60.9,216.1,215.5,1
MN04,2021,4,Sitapatore,7.82,5.09,0.1,0,62.3,224.8,234.5,0
MN04,2021,5,Sitapatore,7.37,5.4,16.1,0,61.2,224.8,228.3,0
MN04,2021,6,Sitapatore,6.94,6.72,42.0,2,59.5,224.8,208.2,1
MN04,2021,7,Sitapatore,6.79,6.66,42.5,1,60.7,224.8,210.4,1
MN04,2021,8,Sitapatore,7.01,6.78,44.2,2,62.1,224.8,217.5,1
MN04,2021,9,Sitapatore,6.93,6.1,77.2,2,58.9,224.8,208.0,1
MN04,2021,10,Sitapatore,7.52,5.01,16.4,0,61.7,224.8,233.2,0
MN04,2021,11,Sitapatore,7.43,5.23,3.2,2,60.2,224.8,222.8,1
MN04,2021,12,Sitapatore,7.47,4.91,20.1,0,61.0,224.8,231.6,0
MN04,2022,1,Sitapatore,7.47,4.69,10.8,0,60.6,224.8,231.7,0
MN04,2022,2,Sitapatore,8.38,4.7,1.2,1,61.6,224.8,234.8,0
MN04,2022,3,Sitapatore,7.48,5.05,0.1,1,61.5,224.8,231.8,0
MN04,2022,4,Sitapatore,7.84,5.07,0.4,1,60.2,233.4,235.2,0
MN04,2022,5,Sitapatore,7.8,5.18,3.0,1,61.8,233.4,241.8,0
MN04,2022,6,Sitapatore,7.52,5.75,49.0,1,60.5,233.4,225.5,1
MN04,2022,7,Sitapatore,6.68,6.36,67.2,2,59.0,233.4,207.2,1
MN04,2022,8,Sitapatore,7.16,6.34,124.7,2,61.4,233.4,221.8,1
MN04,2022,9,Sitapatore,7.26,6.08,39.4,4,60.1,233.4,217.7,1
MN04,2022,10,Sitapatore,7.73,4.82,25.9,1,61.5,233.4,239.7,0
MN04,2022,11,Sitapatore,8.0,4.98,0.0,0,61.7,233.4,240.1,0
MN04,2022,12,Sitapatore,7.66,4.89,11.9,2,60.3,233.4,237.4,0
MN04,2023,1,Sitapatore,7.84,5.05,0.5,0,61.9,233.4,243.1,0
MN04,2023,2,Sitapatore,8.43,4.84,0.0,1,59.9,233.4,236.0,0
MN04,2023,3,Sitapatore,7.68,4.6,5.6,0,60.0,233.4,238.0,0
MN04,2023,4,Sitapatore,9.33,4.71,29.4,1,60.0,276.6,279.8,0
MN04,2023,5,Sitapatore,9.13,4.67,17.4,2,60.6,276.6,282.9,0
MN04,2023,6,Sitapatore,8.53,6.8,68.5,2,60.0,276.6,255.8,1
MN04,2023,7,Sitapatore,7.34,6.57,59.2,6,58.5,276.6,227.6,1
MN04,2023,8,Sitapatore,8.3,6.07,87.3,3,59.0,276.6,257.3,1
MN04,2023,9,Sitapatore,8.56,6.53,111.1,2,60.2,276.6,256.8,1
MN04,2023,10,Sitapatore,9.17,4.92,0.6,0,61.0,276.6,284.4,0
MN04,2023,11,Sitapatore,9.54,4.82,35.9,1,61.5,276.6,286.1,0
MN04,2023,12,Sitapatore,9.01,4.93,11.4,1,59.9,276.6,279.2,0
MN04,2024,1,Sitapatore,9.1,4.91,10.1,0,60.3,276.6,282.1,0
MN04,2024,2,Sitapatore,9.83,4.85,21.4,0,61.2,276.6,285.1,0
MN04,2024,3,Sitapatore,9.19,4.76,16.7,1,60.7,276.6,285.0,0
MN04,2024,4,Sitapatore,10.53,5.16,19.2,1,61.2,311.2,315.9,0
MN04,2024,5,Sitapatore,10.37,5.12,5.6,0,61.8,311.2,321.5,0
MN04,2024,6,Sitapatore,9.92,6.17,24.8,1,60.3,311.2,297.5,1
MN04,2024,7,Sitapatore,8.8,6.28,58.1,5,59.5,311.2,272.8,1
MN04,2024,8,Sitapatore,8.96,7.01,49.3,2,59.8,311.2,277.8,1
MN04,2024,9,Sitapatore,9.65,6.08,100.5,2,59.9,311.2,289.6,1
MN04,2024,10,Sitapatore,10.22,5.02,9.7,0,60.5,311.2,316.9,0
MN04,2024,11,Sitapatore,10.59,4.71,0.0,0,60.1,311.2,317.8,0
MN04,2024,12,Sitapatore,10.4,5.03,1.0,0,62.0,311.2,322.4,0
MN05,2015,1,Chikla,43.63,5.28,5.5,1,165.3,1327.4,1352.5,0
MN05,2015,2,Chikla,47.0,5.54,0.4,1,164.1,1327.4,1316.0,1
MN05,2015,3,Chikla,42.95,5.38,13.1,1,163.3,1327.4,1331.6,0
MN05,2015,4,Chikla,40.54,4.88,20.6,1,164.3,1192.9,1216.1,0
MN05,2015,5,Chikla,39.15,5.0,13.7,0,163.8,1192.9,1213.7,0
MN05,2015,6,Chikla,38.42,5.69,75.5,3,164.5,1192.9,1152.7,1
MN05,2015,7,Chikla,37.53,5.75,83.0,2,164.3,1192.9,1163.4,1
MN05,2015,8,Chikla,35.94,6.16,146.5,2,163.9,1192.9,1114.2,1
MN05,2015,9,Chikla,38.18,6.28,75.1,1,164.8,1192.9,1145.3,1
MN05,2015,10,Chikla,39.48,5.03,5.3,0,165.4,1192.9,1224.0,0
MN05,2015,11,Chikla,40.85,4.63,0.2,0,163.6,1192.9,1225.4,0
MN05,2015,12,Chikla,40.13,4.7,0.4,1,165.2,1192.9,1244.0,0
MN05,2016,1,Chikla,42.04,3.33,0.7,1,165.2,1192.9,1303.2,0
MN05,2016,2,Chikla,43.57,4.11,2.4,1,165.0,1192.9,1263.5,0
MN05,2016,3,Chikla,40.17,4.52,13.0,1,165.2,1192.9,1245.2,0
MN05,2016,4,Chikla,39.57,4.42,2.4,0,164.2,1141.1,1187.0,0
MN05,2016,5,Chikla,37.58,5.12,3.4,1,164.8,1141.1,1164.8,0
MN05,2016,6,Chikla,36.4,6.17,75.2,4,164.4,1141.1,1092.1,1
MN05,2016,7,Chikla,33.68,6.12,106.3,3,163.7,1141.1,1044.1,1
MN05,2016,8,Chikla,30.81,8.75,44.9,1,162.0,1141.1,955.0,1
MN05,2016,9,Chikla,34.09,7.46,42.2,1,163.9,1141.1,1022.8,1
MN05,2016,10,Chikla,39.45,3.59,23.8,0,165.4,1141.1,1223.0,0
MN05,2016,11,Chikla,41.9,2.69,0.0,0,164.3,1141.1,1256.9,0
MN05,2016,12,Chikla,39.51,3.66,0.0,1,164.7,1141.1,1224.9,0
MN05,2017,1,Chikla,37.43,5.11,0.1,1,163.3,1141.1,1160.3,0
MN05,2017,2,Chikla,42.02,4.78,0.3,2,165.2,1141.1,1176.6,0
MN05,2017,3,Chikla,37.25,5.14,12.7,1,163.5,1141.1,1154.9,0
MN05,2017,4,Chikla,43.99,3.94,0.5,0,164.7,1244.8,1319.7,0
MN05,2017,5,Chikla,40.63,5.36,5.2,0,165.1,1244.8,1259.4,0
MN05,2017,6,Chikla,37.99,7.37,46.7,1,163.3,1244.8,1139.8,1
MN05,2017,7,Chikla,35.28,8.0,112.1,2,163.8,1244.8,1093.8,1
MN05,2017,8,Chikla,35.4,7.9,68.1,2,163.7,1244.8,1097.5,1
MN05,2017,9,Chikla,37.28,7.69,55.6,2,163.7,1244.8,1118.3,1
MN05,2017,10,Chikla,40.78,4.93,13.2,0,164.1,1244.8,1264.2,0
MN05,2017,11,Chikla,44.77,3.53,0.2,0,164.4,1244.8,1343.1,0
MN05,2017,12,Chikla,42.2,4.36,0.0,0,164.6,1244.8,1308.1,0
MN05,2018,1,Chikla,41.65,4.67,0.0,0,164.7,1244.8,1291.3,0
MN05,2018,2,Chikla,48.47,3.45,6.8,0,165.9,1244.8,1357.3,0
MN05,2018,3,Chikla,41.3,4.93,3.5,0,165.1,1244.8,1280.3,0
MN05,2018,4,Chikla,47.57,4.13,4.2,1,165.5,1348.5,1427.1,0
MN05,2018,5,Chikla,45.08,4.5,4.4,0,163.7,1348.5,1397.3,0
MN05,2018,6,Chikla,41.91,6.47,82.3,2,163.4,1348.5,1257.2,1
MN05,2018,7,Chikla,36.93,7.85,107.8,4,163.2,1348.5,1144.8,1
MN05,2018,8,Chikla,39.56,6.92,63.7,2,163.5,1348.5,1226.3,1
MN05,2018,9,Chikla,42.81,6.87,40.5,1,165.2,1348.5,1284.4,1
MN05,2018,10,Chikla,44.5,4.87,0.2,0,164.6,1348.5,1379.5,0
MN05,2018,11,Chikla,48.2,3.63,0.1,1,165.3,1348.5,1446.1,0
MN05,2018,12,Chikla,46.21,3.64,16.7,1,164.0,1348.5,1432.6,0
MN05,2019,1,Chikla,45.66,4.27,14.7,0,164.4,1348.5,1415.6,0
MN05,2019,2,Chikla,48.99,5.09,0.6,1,163.5,1348.5,1371.7,0
MN05,2019,3,Chikla,44.13,5.23,9.4,0,164.8,1348.5,1368.1,0
MN05,2019,4,Chikla,49.27,4.15,4.8,1,164.4,1400.4,1478.0,0
MN05,2019,5,Chikla,48.04,3.97,0.0,1,164.7,1400.4,1489.2,0
MN05,2019,6,Chikla,42.74,7.51,54.7,2,164.9,1400.4,1282.2,1
MN05,2019,7,Chikla,39.15,7.48,113.4,3,162.8,1400.4,1213.7,1
MN05,2019,8,Chikla,39.1,8.21,118.4,1,163.1,1400.4,1212.2,1
MN05,2019,9,Chikla,41.52,7.84,34.2,1,164.3,1400.4,1245.5,1
MN05,2019,10,Chikla,46.83,4.68,15.1,0,165.4,1400.4,1451.7,0
MN05,2019,11,Chikla,48.68,4.12,1.5,0,163.9,1400.4,1460.3,0
MN05,2019,12,Chikla,45.88,5.3,3.6,0,165.1,1400.4,1422.3,0
MN05,2020,1,Chikla,47.35,4.28,29.7,1,165.0,1400.4,1467.8,0
MN05,2020,2,Chikla,49.94,4.8,10.5,0,165.0,1400.4,1448.4,0
MN05,2020,3,Chikla,46.57,4.33,39.5,1,163.8,1400.4,1443.7,0
MN05,2020,4,Chikla,45.73,4.27,0.3,0,164.6,1296.7,1372.0,0
MN05,2020,5,Chikla,43.42,4.41,0.7,1,164.4,1296.7,1346.1,0
MN05,2020,6,Chikla,39.29,7.63,30.6,1,164.8,1296.7,1178.6,1
MN05,2020,7,Chikla,37.71,7.61,32.1,1,164.5,1296.7,1169.0,1
MN05,2020,8,Chikla,34.6,7.83,201.8,3,161.4,1296.7,1072.7,1
MN05,2020,9,Chikla,39.8,6.99,45.7,2,164.0,1296.7,1194.0,1
MN05,2020,10,Chikla,43.53,4.22,21.2,0,164.2,1296.7,1349.6,0
MN05,2020,11,Chikla,44.59,4.76,1.3,0,164.1,1296.7,1337.7,0
MN05,2020,12,Chikla,44.37,4.08,0.2,0,164.9,1296.7,1375.4,0
MN05,2021,1,Chikla,43.98,4.25,0.6,1,164.4,1296.7,1363.4,0
MN05,2021,2,Chikla,48.16,4.5,1.6,0,163.0,1296.7,1348.5,0
MN05,2021,3,Chikla,43.12,4.82,0.3,0,163.8,1296.7,1336.6,0
MN05,2021,4,Chikla,47.74,3.73,0.5,0,163.9,1348.5,1432.2,0
MN05,2021,5,Chikla,44.98,4.81,7.1,1,165.5,1348.5,1394.5,0
MN05,2021,6,Chikla,40.92,7.38,40.1,1,164.6,1348.5,1227.6,1
MN05,2021,7,Chikla,39.03,7.18,82.0,3,163.5,1348.5,1209.9,1
MN05,2021,8,Chikla,39.32,7.6,60.5,1,164.0,1348.5,1219.0,1
MN05,2021,9,Chikla,39.27,8.03,37.0,2,164.1,1348.5,1178.2,1
MN05,2021,10,Chikla,45.08,4.74,16.7,1,165.2,1348.5,1397.4,0
MN05,2021,11,Chikla,46.35,4.45,8.4,1,163.0,1348.5,1390.5,0
MN05,2021,12,Chikla,43.5,5.55,19.1,0,164.9,1348.5,1348.5,0
MN05,2022,1,Chikla,45.11,4.36,19.5,1,163.9,1348.5,1398.5,0
MN05,2022,2,Chikla,50.93,4.07,2.4,0,165.0,1348.5,1426.0,0
MN05,2022,3,Chikla,45.32,4.26,0.3,0,163.3,1348.5,1405.0,0
MN05,2022,4,Chikla,48.46,4.6,0.0,1,164.7,1400.4,1453.8,0
MN05,2022,5,Chikla,47.8,4.23,9.0,1,164.6,1400.4,1481.9,0
MN05,2022,6,Chikla,42.23,7.87,23.0,0,165.3,1400.4,1266.9,1
MN05,2022,7,Chikla,36.96,8.58,83.4,3,162.9,1400.4,1145.8,1
MN05,2022,8,Chikla,39.6,7.37,124.5,3,163.3,1400.4,1227.5,1
MN05,2022,9,Chikla,40.9,7.83,41.2,4,164.6,1400.4,1227.0,1
MN05,2022,10,Chikla,46.87,4.37,22.7,0,164.5,1400.4,1453.0,0
MN05,2022,11,Chikla,49.24,4.05,0.0,1,164.3,1400.4,1477.2,0
MN05,2022,12,Chikla,46.41,5.0,3.3,1,165.6,1400.4,1438.8,0
MN05,2023,1,Chikla,45.91,5.2,1.0,1,165.1,1400.4,1423.1,0
MN05,2023,2,Chikla,51.21,4.97,0.0,1,164.0,1400.4,1433.9,0
MN05,2023,3,Chikla,46.83,4.79,6.2,0,165.0,1400.4,1451.7,0
MN05,2023,4,Chikla,54.53,5.75,36.1,1,164.8,1659.8,1636.0,1
MN05,2023,5,Chikla,53.01,5.56,18.2,1,163.7,1659.8,1643.2,1
MN05,2023,6,Chikla,50.13,7.87,63.4,2,164.9,1659.8,1504.0,1
MN05,2023,7,Chikla,44.84,8.15,60.1,3,164.5,1659.8,1390.0,1
MN05,2023,8,Chikla,47.77,7.98,50.8,2,165.2,1659.8,1480.7,1
MN05,2023,9,Chikla,47.48,8.0,57.7,4,164.1,1659.8,1424.3,1
MN05,2023,10,Chikla,53.6,5.6,2.4,0,164.2,1659.8,1661.5,0
MN05,2023,11,Chikla,56.12,5.36,6.6,1,164.5,1659.8,1683.5,0
MN05,2023,12,Chikla,55.63,4.65,13.5,1,164.4,1659.8,1724.5,0
MN05,2024,1,Chikla,54.56,5.15,5.2,0,164.3,1659.8,1691.3,0
MN05,2024,2,Chikla,56.05,6.04,17.9,1,164.6,1659.8,1625.6,1
MN05,2024,3,Chikla,52.39,6.27,19.3,0,164.6,1659.8,1624.0,1
MN05,2024,4,Chikla,62.42,5.68,15.5,0,164.7,1867.2,1872.5,0
MN05,2024,5,Chikla,62.68,4.41,15.6,1,163.7,1867.2,1943.0,0
MN05,2024,6,Chikla,55.7,7.65,23.5,0,163.6,1867.2,1671.1,1
MN05,2024,7,Chikla,51.07,7.8,93.5,4,163.0,1867.2,1583.3,1
MN05,2024,8,Chikla,53.11,7.98,46.9,2,165.1,1867.2,1646.3,1
MN05,2024,9,Chikla,54.55,8.09,78.1,2,164.0,1867.2,1636.4,1
MN05,2024,10,Chikla,63.64,3.97,18.5,0,164.8,1867.2,1972.8,0
MN05,2024,11,Chikla,60.76,6.22,0.1,1,163.5,1867.2,1822.9,1
MN05,2024,12,Chikla,60.32,5.63,9.7,0,164.8,1867.2,1869.9,0
MN06,2015,1,Dongri Buzurg,59.16,3.75,5.5,1,200.0,1769.8,1834.0,0
MN06,2015,2,Dongri Buzurg,68.92,2.34,0.4,0,200.0,1769.8,1929.7,0
MN06,2015,3,Dongri Buzurg,59.68,3.6,13.1,1,199.9,1769.8,1850.0,0
MN06,2015,4,Dongri Buzurg,57.16,2.3,20.6,0,199.9,1590.6,1714.7,0
MN06,2015,5,Dongri Buzurg,54.18,3.01,13.7,1,199.9,1590.6,1679.7,0
MN06,2015,6,Dongri Buzurg,48.15,6.6,75.5,3,199.9,1590.6,1444.4,1
MN06,2015,7,Dongri Buzurg,44.45,7.73,83.0,2,199.5,1590.6,1378.0,1
MN06,2015,8,Dongri Buzurg,44.25,7.33,146.5,2,199.2,1590.6,1371.8,1
MN06,2015,9,Dongri Buzurg,51.53,5.25,75.1,1,200.0,1590.6,1545.8,1
MN06,2015,10,Dongri Buzurg,53.85,3.38,5.3,1,200.0,1590.6,1669.3,0
MN06,2015,11,Dongri Buzurg,56.55,2.87,0.2,0,199.8,1590.6,1696.5,0
MN06,2015,12,Dongri Buzurg,52.6,4.19,0.4,1,199.9,1590.6,1630.6,0
MN06,2016,1,Dongri Buzurg,52.36,4.16,0.7,0,199.9,1590.6,1623.1,0
MN06,2016,2,Dongri Buzurg,58.24,3.1,2.4,1,199.9,1590.6,1688.9,0
MN06,2016,3,Dongri Buzurg,53.04,3.78,13.0,1,200.0,1590.6,1644.2,0
MN06,2016,4,Dongri Buzurg,53.42,3.34,2.4,0,199.9,1521.4,1602.6,0
MN06,2016,5,Dongri Buzurg,50.59,3.97,3.4,0,199.7,1521.4,1568.2,0
MN06,2016,6,Dongri Buzurg,47.0,6.22,75.2,1,199.9,1521.4,1410.1,1
MN06,2016,7,Dongri Buzurg,43.74,6.49,106.3,2,199.6,1521.4,1356.0,1
MN06,2016,8,Dongri Buzurg,43.3,7.13,44.9,1,199.7,1521.4,1342.2,1
MN06,2016,9,Dongri Buzurg,44.75,7.21,42.2,1,199.7,1521.4,1342.6,1
MN06,2016,10,Dongri Buzurg,49.45,4.46,23.8,0,199.9,1521.4,1532.8,0
MN06,2016,11,Dongri Buzurg,54.29,2.66,0.0,0,199.9,1521.4,1628.7,0
MN06,2016,12,Dongri Buzurg,50.23,3.98,0.0,0,199.9,1521.4,1557.0,0
MN06,2017,1,Dongri Buzurg,49.19,4.62,0.1,1,199.9,1521.4,1524.8,0
MN06,2017,2,Dongri Buzurg,56.48,3.96,0.3,0,199.9,1521.4,1581.5,0
MN06,2017,3,Dongri Buzurg,51.0,3.76,12.7,1,199.9,1521.4,1580.9,0
MN06,2017,4,Dongri Buzurg,56.64,4.24,0.5,1,199.8,1659.8,1699.3,0
MN06,2017,5,Dongri Buzurg,53.53,4.76,5.2,0,199.9,1659.8,1659.4,1
MN06,2017,6,Dongri Buzurg,51.27,6.42,46.7,2,199.6,1659.8,1538.2,1
